session_id,player_id,session_start,session_end,duration_seconds,session_number,days_since_install,days_since_last_session,app_version,crashed
s_p_002504_00001,p_002504,2024-04-26T10:52:34Z,2024-04-26T11:14:33Z,1319,1,1,,3.9.2,0
s_p_002504_00002,p_002504,2024-05-11T10:35:42Z,2024-05-11T10:52:46Z,1024,2,16,14,3.9.2,0
s_p_002504_00003,p_002504,2024-05-11T13:10:57Z,2024-05-11T13:34:26Z,1409,3,16,0,3.6.0,0
s_p_002504_00004,p_002504,2024-05-13T10:12:59Z,2024-05-13T10:21:14Z,495,4,18,1,3.7.1,0
s_p_002504_00005,p_002504,2024-05-18T22:51:21Z,2024-05-18T23:19:45Z,1704,5,23,5,3.8.0,0
s_p_002504_00006,p_002504,2024-05-20T13:45:10Z,2024-05-20T14:00:42Z,932,6,25,1,3.9.2,0
s_p_002504_00007,p_002504,2024-05-20T15:09:35Z,2024-05-20T15:33:04Z,1409,7,25,0,3.4.1,0
s_p_002504_00008,p_002504,2024-05-22T17:47:47Z,2024-05-22T18:09:32Z,1305,8,27,2,3.7.1,0
s_p_002504_00009,p_002504,2024-05-23T14:32:05Z,2024-05-23T15:01:44Z,1779,9,28,0,3.6.0,0
s_p_002504_00010,p_002504,2024-06-01T09:43:39Z,2024-06-01T10:06:00Z,1341,10,37,8,3.6.0,0
s_p_002504_00011,p_002504,2024-06-05T22:06:07Z,2024-06-05T22:16:04Z,597,11,41,4,3.8.0,0
s_p_002504_00012,p_002504,2024-06-14T21:04:58Z,2024-06-14T21:28:30Z,1412,12,50,8,3.9.2,0
s_p_002504_00013,p_002504,2024-06-16T17:28:08Z,2024-06-16T17:52:48Z,1480,13,52,1,3.9.2,0
s_p_002504_00014,p_002504,2024-06-18T07:29:22Z,2024-06-18T07:56:53Z,1651,14,54,1,3.8.0,0
s_p_002504_00015,p_002504,2024-06-18T23:24:44Z,2024-06-18T23:39:18Z,874,15,54,0,3.5.0,0
s_p_002504_00016,p_002504,2024-07-03T21:08:30Z,2024-07-03T21:36:19Z,1669,16,69,14,3.9.2,0
s_p_002504_00017,p_002504,2024-07-05T07:57:30Z,2024-07-05T08:20:55Z,1405,17,71,1,3.5.0,0
s_p_002504_00018,p_002504,2024-07-06T16:57:43Z,2024-07-06T17:21:44Z,1441,18,72,1,3.6.0,0
s_p_002504_00019,p_002504,2024-07-06T20:21:53Z,2024-07-06T20:35:01Z,788,19,72,0,3.7.1,0
s_p_002504_00020,p_002504,2024-07-09T06:58:17Z,2024-07-09T07:07:21Z,544,20,75,2,3.8.0,0
s_p_002504_00021,p_002504,2024-07-09T13:42:54Z,2024-07-09T14:01:29Z,1115,21,75,0,3.9.2,0
s_p_002504_00022,p_002504,2024-07-12T15:57:02Z,2024-07-12T16:08:28Z,686,22,78,3,3.6.0,0
s_p_002504_00023,p_002504,2024-07-18T14:00:30Z,2024-07-18T14:16:49Z,979,23,84,5,3.6.0,0
s_p_002504_00024,p_002504,2024-07-18T21:21:17Z,2024-07-18T21:28:05Z,408,24,84,0,3.9.2,0
s_p_002504_00025,p_002504,2024-07-19T09:00:03Z,2024-07-19T09:20:43Z,1240,25,85,0,3.9.2,0
s_p_002504_00026,p_002504,2024-07-19T22:15:35Z,2024-07-19T22:41:17Z,1542,26,85,0,3.9.2,0
s_p_002504_00027,p_002504,2024-07-25T18:32:51Z,2024-07-25T19:02:11Z,1760,27,91,5,3.6.0,0
s_p_002504_00028,p_002504,2024-08-05T12:52:23Z,2024-08-05T13:18:09Z,1546,28,102,10,3.8.0,0
s_p_002504_00029,p_002504,2024-08-05T18:16:21Z,2024-08-05T18:35:23Z,1142,29,102,0,3.7.1,0
s_p_002504_00030,p_002504,2024-08-06T06:56:27Z,2024-08-06T07:08:50Z,743,30,103,0,3.4.1,0
s_p_002504_00031,p_002504,2024-08-06T10:30:31Z,2024-08-06T10:59:50Z,1759,31,103,0,3.9.2,0
s_p_002504_00032,p_002504,2024-08-11T07:30:00Z,2024-08-11T07:52:07Z,1327,32,108,4,3.6.0,0
s_p_002504_00033,p_002504,2024-08-11T21:25:18Z,2024-08-11T21:33:54Z,516,33,108,0,3.8.0,0
s_p_002504_00034,p_002504,2024-08-12T06:00:33Z,2024-08-12T06:19:19Z,1126,34,109,0,3.6.0,0
s_p_002504_00035,p_002504,2024-08-12T11:53:28Z,2024-08-12T12:11:55Z,1107,35,109,0,3.8.0,0
s_p_002504_00036,p_002504,2024-08-14T12:14:09Z,2024-08-14T12:25:43Z,694,36,111,2,3.8.0,0
s_p_002504_00037,p_002504,2024-08-20T10:00:33Z,2024-08-20T10:06:29Z,356,37,117,5,3.6.0,0
s_p_002504_00038,p_002504,2024-08-24T10:43:22Z,2024-08-24T10:55:55Z,753,38,121,4,3.7.1,0
s_p_002504_00039,p_002504,2024-08-31T08:57:44Z,2024-08-31T09:23:18Z,1534,39,128,6,3.8.0,0
s_p_002504_00040,p_002504,2024-09-09T17:56:56Z,2024-09-09T18:07:43Z,647,40,137,9,3.7.1,0
s_p_002504_00041,p_002504,2024-09-11T06:47:55Z,2024-09-11T07:05:05Z,1030,41,139,1,3.9.2,0
s_p_002504_00042,p_002504,2024-09-12T08:17:58Z,2024-09-12T08:34:27Z,989,42,140,1,3.9.2,0
s_p_002504_00043,p_002504,2024-09-12T18:03:19Z,2024-09-12T18:25:45Z,1346,43,140,0,3.6.0,0
s_p_002504_00044,p_002504,2024-09-19T19:03:06Z,2024-09-19T19:30:50Z,1664,44,147,7,3.8.0,0
s_p_002504_00045,p_002504,2024-09-20T13:40:09Z,2024-09-20T13:52:30Z,741,45,148,0,3.8.0,0
s_p_002504_00046,p_002504,2024-09-21T13:23:04Z,2024-09-21T13:38:27Z,923,46,149,0,3.6.0,0
s_p_002504_00047,p_002504,2024-09-21T15:16:47Z,2024-09-21T15:41:24Z,1477,47,149,0,3.6.0,0
s_p_002504_00048,p_002504,2024-09-22T20:45:47Z,2024-09-22T21:10:44Z,1497,48,150,1,3.4.1,0
s_p_002504_00049,p_002504,2024-09-23T11:21:32Z,2024-09-23T11:41:22Z,1190,49,151,0,3.9.2,0
s_p_002504_00050,p_002504,2024-09-25T11:49:21Z,2024-09-25T12:05:41Z,980,50,153,2,3.7.1,0
s_p_002504_00051,p_002504,2024-09-26T13:22:44Z,2024-09-26T13:34:29Z,705,51,154,1,3.9.2,0
s_p_002504_00052,p_002504,2024-09-28T06:38:51Z,2024-09-28T06:45:47Z,416,52,156,1,3.6.0,0
s_p_002504_00053,p_002504,2024-09-29T18:19:23Z,2024-09-29T18:30:52Z,689,53,157,1,3.5.0,0
s_p_002504_00054,p_002504,2024-09-30T18:47:20Z,2024-09-30T19:08:48Z,1288,54,158,1,3.7.1,0
s_p_002504_00055,p_002504,2024-09-30T23:26:28Z,2024-09-30T23:32:53Z,385,55,158,0,3.6.0,0
s_p_002504_00056,p_002504,2024-10-03T20:49:32Z,2024-10-03T21:00:11Z,639,56,161,2,3.8.0,0
s_p_002504_00057,p_002504,2024-10-07T18:40:07Z,2024-10-07T18:56:37Z,990,57,165,3,3.9.2,0
s_p_002504_00058,p_002504,2024-10-14T13:42:40Z,2024-10-14T14:07:44Z,1504,58,172,6,3.9.2,0
s_p_002504_00059,p_002504,2024-10-18T21:53:44Z,2024-10-18T22:11:38Z,1074,59,176,4,3.8.0,0
s_p_002504_00060,p_002504,2024-10-20T14:00:41Z,2024-10-20T14:20:02Z,1161,60,178,1,3.9.2,0
s_p_002504_00061,p_002504,2024-10-24T07:38:08Z,2024-10-24T08:01:19Z,1391,61,182,3,3.8.0,0
s_p_002504_00062,p_002504,2024-10-25T15:30:44Z,2024-10-25T15:36:30Z,346,62,183,1,3.4.1,0
s_p_002504_00063,p_002504,2024-10-25T17:14:45Z,2024-10-25T17:35:58Z,1273,63,183,0,3.5.0,0
s_p_002504_00064,p_002504,2024-10-26T22:50:35Z,2024-10-26T23:02:05Z,690,64,184,1,3.9.2,0
s_p_002504_00065,p_002504,2024-10-31T15:23:56Z,2024-10-31T15:48:25Z,1469,65,189,4,3.9.2,0
s_p_002504_00066,p_002504,2024-11-01T08:11:30Z,2024-11-01T08:22:09Z,639,66,190,0,3.8.0,0
s_p_002504_00067,p_002504,2024-11-01T11:24:13Z,2024-11-01T11:44:52Z,1239,67,190,0,3.5.0,0
s_p_002504_00068,p_002504,2024-11-06T21:42:27Z,2024-11-06T22:08:32Z,1565,68,195,5,3.9.2,0
s_p_002504_00069,p_002504,2024-11-12T19:24:59Z,2024-11-12T19:49:16Z,1457,69,201,5,3.6.0,0
s_p_002504_00070,p_002504,2024-11-13T22:04:40Z,2024-11-13T22:28:50Z,1450,70,202,1,3.6.0,0
s_p_002504_00071,p_002504,2024-11-18T21:17:57Z,2024-11-18T21:38:39Z,1242,71,207,4,3.5.0,0
s_p_002504_00072,p_002504,2024-11-19T16:51:35Z,2024-11-19T17:11:21Z,1186,72,208,0,3.7.1,0
s_p_002504_00073,p_002504,2024-11-22T09:43:10Z,2024-11-22T09:57:53Z,883,73,211,2,3.6.0,0
s_p_002504_00074,p_002504,2024-11-23T22:10:21Z,2024-11-23T22:38:02Z,1661,74,212,1,3.9.2,0
s_p_002504_00075,p_002504,2024-12-19T21:45:32Z,2024-12-19T21:54:52Z,560,75,238,25,3.7.1,0
s_p_002609_00001,p_002609,2024-04-29T14:49:23Z,2024-04-29T15:14:36Z,1513,1,4,,3.8.0,0
s_p_002609_00002,p_002609,2024-04-30T10:51:10Z,2024-04-30T11:03:39Z,749,2,5,0,3.8.0,0
s_p_002609_00003,p_002609,2024-05-07T20:26:24Z,2024-05-07T20:52:01Z,1537,3,12,7,3.8.0,0
s_p_002609_00004,p_002609,2024-05-08T06:49:44Z,2024-05-08T07:04:17Z,873,4,13,0,3.7.1,0
s_p_002609_00005,p_002609,2024-05-08T11:14:05Z,2024-05-08T11:35:48Z,1303,5,13,0,3.9.2,0
s_p_002609_00006,p_002609,2024-05-14T15:27:36Z,2024-05-14T15:54:19Z,1603,6,19,6,3.9.2,0
s_p_002609_00007,p_002609,2024-05-17T21:18:10Z,2024-05-17T21:44:00Z,1550,7,22,3,3.9.2,0
s_p_002609_00008,p_002609,2024-05-18T10:42:21Z,2024-05-18T11:09:40Z,1639,8,23,0,3.7.1,0
s_p_002609_00009,p_002609,2024-05-21T14:18:20Z,2024-05-21T14:40:09Z,1309,9,26,3,3.6.0,1
s_p_002609_00010,p_002609,2024-05-30T14:14:51Z,2024-05-30T14:21:38Z,407,10,35,8,3.7.1,0
s_p_002609_00011,p_002609,2024-05-30T20:06:04Z,2024-05-30T20:22:41Z,997,11,35,0,3.6.0,0
s_p_002609_00012,p_002609,2024-06-06T15:06:49Z,2024-06-06T15:31:20Z,1471,12,42,6,3.9.2,0
s_p_002609_00013,p_002609,2024-06-10T18:26:35Z,2024-06-10T18:45:22Z,1127,13,46,4,3.8.0,0
s_p_002609_00014,p_002609,2024-06-14T06:45:10Z,2024-06-14T06:57:07Z,717,14,50,3,3.6.0,0
s_p_002609_00015,p_002609,2024-06-14T19:26:28Z,2024-06-14T19:50:16Z,1428,15,50,0,3.6.0,0
s_p_002609_00016,p_002609,2024-06-15T06:13:56Z,2024-06-15T06:30:34Z,998,16,51,0,3.4.1,0
s_p_002609_00017,p_002609,2024-06-15T06:52:25Z,2024-06-15T07:21:18Z,1733,17,51,0,3.8.0,0
s_p_002609_00018,p_002609,2024-06-16T09:35:11Z,2024-06-16T09:51:19Z,968,18,52,1,3.9.2,0
s_p_002609_00019,p_002609,2024-06-16T10:56:05Z,2024-06-16T11:21:30Z,1525,19,52,0,3.5.0,0
s_p_002609_00020,p_002609,2024-06-18T07:02:45Z,2024-06-18T07:30:33Z,1668,20,54,1,3.5.0,0
s_p_002609_00021,p_002609,2024-06-18T07:12:34Z,2024-06-18T07:40:22Z,1668,21,54,0,3.9.2,0
s_p_002609_00022,p_002609,2024-06-19T20:04:06Z,2024-06-19T20:18:09Z,843,22,55,1,3.9.2,0
s_p_002609_00023,p_002609,2024-06-19T22:01:28Z,2024-06-19T22:26:28Z,1500,23,55,0,3.5.0,0
s_p_002609_00024,p_002609,2024-06-26T09:35:18Z,2024-06-26T10:01:54Z,1596,24,62,6,3.9.2,0
s_p_002609_00025,p_002609,2024-06-26T11:13:52Z,2024-06-26T11:24:11Z,619,25,62,0,3.7.1,0
s_p_002609_00026,p_002609,2024-06-26T16:13:17Z,2024-06-26T16:42:47Z,1770,26,62,0,3.6.0,0
s_p_002609_00027,p_002609,2024-06-28T14:16:38Z,2024-06-28T14:26:21Z,583,27,64,1,3.6.0,0
s_p_002609_00028,p_002609,2024-07-03T19:59:44Z,2024-07-03T20:06:25Z,401,28,69,5,3.9.2,0
s_p_002609_00029,p_002609,2024-07-07T21:33:19Z,2024-07-07T22:01:03Z,1664,29,73,4,3.8.0,0
s_p_002609_00030,p_002609,2024-07-08T08:30:13Z,2024-07-08T08:49:51Z,1178,30,74,0,3.9.2,0
s_p_002609_00031,p_002609,2024-07-12T15:26:26Z,2024-07-12T15:33:07Z,401,31,78,4,3.9.2,0
s_p_002609_00032,p_002609,2024-07-18T20:46:22Z,2024-07-18T20:57:18Z,656,32,84,6,3.6.0,0
s_p_002609_00033,p_002609,2024-07-25T09:04:50Z,2024-07-25T09:31:58Z,1628,33,91,6,3.6.0,0
s_p_002609_00034,p_002609,2024-07-30T15:43:12Z,2024-07-30T16:12:04Z,1732,34,96,5,3.6.0,0
s_p_002609_00035,p_002609,2024-07-31T22:24:14Z,2024-07-31T22:38:39Z,865,35,97,1,3.9.2,0
s_p_002609_00036,p_002609,2024-08-05T19:48:35Z,2024-08-05T20:18:14Z,1779,36,102,4,3.9.2,0
s_p_002609_00037,p_002609,2024-08-08T09:29:57Z,2024-08-08T09:57:13Z,1636,37,105,2,3.6.0,0
s_p_002609_00038,p_002609,2024-08-08T18:28:54Z,2024-08-08T18:47:30Z,1116,38,105,0,3.6.0,0
s_p_002609_00039,p_002609,2024-08-12T09:09:12Z,2024-08-12T09:28:43Z,1171,39,109,3,3.8.0,1
s_p_002609_00040,p_002609,2024-08-14T10:25:09Z,2024-08-14T10:31:32Z,383,40,111,2,3.7.1,0
s_p_002609_00041,p_002609,2024-08-14T14:22:09Z,2024-08-14T14:37:11Z,902,41,111,0,3.5.0,0
s_p_002609_00042,p_002609,2024-08-20T11:04:17Z,2024-08-20T11:14:30Z,613,42,117,5,3.9.2,0
s_p_002609_00043,p_002609,2024-08-21T06:54:22Z,2024-08-21T07:00:37Z,375,43,118,0,3.7.1,0
s_p_002609_00044,p_002609,2024-08-21T13:06:48Z,2024-08-21T13:20:47Z,839,44,118,0,3.9.2,0
s_p_002609_00045,p_002609,2024-08-21T17:34:44Z,2024-08-21T17:56:22Z,1298,45,118,0,3.8.0,0
s_p_002609_00046,p_002609,2024-08-23T11:46:19Z,2024-08-23T12:08:44Z,1345,46,120,1,3.7.1,0
s_p_002609_00047,p_002609,2024-08-24T15:25:23Z,2024-08-24T15:38:16Z,773,47,121,1,3.7.1,0
s_p_002609_00048,p_002609,2024-08-24T22:40:34Z,2024-08-24T23:09:13Z,1719,48,121,0,3.6.0,0
s_p_002609_00049,p_002609,2024-08-25T14:22:22Z,2024-08-25T14:32:43Z,621,49,122,0,3.8.0,0
s_p_002609_00050,p_002609,2024-08-26T20:33:27Z,2024-08-26T21:00:07Z,1600,50,123,1,3.9.2,0
s_p_002609_00051,p_002609,2024-08-27T15:53:14Z,2024-08-27T16:14:58Z,1304,51,124,0,3.8.0,0
s_p_002609_00052,p_002609,2024-09-01T17:35:52Z,2024-09-01T17:55:36Z,1184,52,129,5,3.8.0,0
s_p_002609_00053,p_002609,2024-09-02T11:03:40Z,2024-09-02T11:22:03Z,1103,53,130,0,3.9.2,0
s_p_002609_00054,p_002609,2024-09-03T12:14:38Z,2024-09-03T12:38:03Z,1405,54,131,1,3.8.0,0
s_p_002609_00055,p_002609,2024-09-06T08:25:27Z,2024-09-06T08:45:44Z,1217,55,134,2,3.7.1,0
s_p_002609_00056,p_002609,2024-09-06T19:06:23Z,2024-09-06T19:34:53Z,1710,56,134,0,3.5.0,0
s_p_002609_00057,p_002609,2024-09-10T06:33:24Z,2024-09-10T06:49:26Z,962,57,138,3,3.7.1,0
s_p_002609_00058,p_002609,2024-09-13T18:12:27Z,2024-09-13T18:37:41Z,1514,58,141,3,3.9.2,0
s_p_002609_00059,p_002609,2024-09-21T06:12:33Z,2024-09-21T06:29:27Z,1014,59,149,7,3.5.0,0
s_p_002609_00060,p_002609,2024-09-28T11:12:47Z,2024-09-28T11:24:59Z,732,60,156,7,3.6.0,0
s_p_002609_00061,p_002609,2024-09-28T19:56:47Z,2024-09-28T20:24:36Z,1669,61,156,0,3.9.2,0
s_p_002609_00062,p_002609,2024-09-29T16:26:24Z,2024-09-29T16:44:40Z,1096,62,157,0,3.7.1,0
s_p_002609_00063,p_002609,2024-10-05T06:03:36Z,2024-10-05T06:22:23Z,1127,63,163,5,3.9.2,0
s_p_002609_00064,p_002609,2024-10-07T10:36:16Z,2024-10-07T10:46:30Z,614,64,165,2,3.4.1,0
s_p_002609_00065,p_002609,2024-10-07T14:14:41Z,2024-10-07T14:31:56Z,1035,65,165,0,3.6.0,0
s_p_002609_00066,p_002609,2024-10-08T18:44:04Z,2024-10-08T19:01:37Z,1053,66,166,1,3.8.0,0
s_p_002609_00067,p_002609,2024-10-14T19:51:26Z,2024-10-14T19:57:46Z,380,67,172,6,3.7.1,0
s_p_002609_00068,p_002609,2024-10-15T06:03:39Z,2024-10-15T06:33:07Z,1768,68,173,0,3.8.0,0
s_p_002609_00069,p_002609,2024-10-15T07:15:05Z,2024-10-15T07:27:36Z,751,69,173,0,3.9.2,0
s_p_002609_00070,p_002609,2024-10-15T15:17:22Z,2024-10-15T15:35:35Z,1093,70,173,0,3.9.2,0
s_p_002609_00071,p_002609,2024-10-16T11:48:16Z,2024-10-16T11:53:59Z,343,71,174,0,3.8.0,0
s_p_000529_00001,p_000529,2024-04-30T10:09:20Z,2024-04-30T10:15:43Z,383,1,5,,3.8.0,0
s_p_000529_00002,p_000529,2024-05-10T13:32:37Z,2024-05-10T13:36:44Z,247,2,15,10,3.8.0,0
s_p_000529_00003,p_000529,2024-05-14T18:08:31Z,2024-05-14T18:12:48Z,257,3,19,4,3.5.0,0
s_p_000529_00004,p_000529,2024-05-14T19:41:36Z,2024-05-14T19:45:03Z,207,4,19,0,3.6.0,0
s_p_002778_00001,p_002778,2024-04-27T11:36:51Z,2024-04-27T12:09:59Z,1988,1,2,,3.9.2,0
s_p_002778_00002,p_002778,2024-04-29T09:02:33Z,2024-04-29T09:31:09Z,1716,2,4,1,3.6.0,0
s_p_002778_00003,p_002778,2024-04-30T09:55:40Z,2024-04-30T10:19:25Z,1425,3,5,1,3.8.0,0
s_p_002778_00004,p_002778,2024-05-01T15:31:37Z,2024-05-01T15:45:02Z,805,4,6,1,3.8.0,0
s_p_002778_00005,p_002778,2024-05-01T23:25:32Z,2024-05-01T23:43:24Z,1072,5,6,0,3.9.2,0
s_p_002778_00006,p_002778,2024-05-03T11:44:46Z,2024-05-03T12:16:08Z,1882,6,8,1,3.8.0,0
s_p_002778_00007,p_002778,2024-05-05T18:37:46Z,2024-05-05T19:16:01Z,2295,7,10,2,3.7.1,0
s_p_002778_00008,p_002778,2024-05-06T11:32:14Z,2024-05-06T11:55:35Z,1401,8,11,0,3.9.2,0
s_p_002778_00009,p_002778,2024-05-07T22:36:02Z,2024-05-07T23:15:37Z,2375,9,12,1,3.9.2,0
s_p_002778_00010,p_002778,2024-05-09T06:18:49Z,2024-05-09T06:29:45Z,656,10,14,1,3.8.0,0
s_p_002778_00011,p_002778,2024-05-12T06:24:15Z,2024-05-12T06:41:52Z,1057,11,17,2,3.7.1,0
s_p_002778_00012,p_002778,2024-05-12T07:46:51Z,2024-05-12T08:14:46Z,1675,12,17,0,3.9.2,0
s_p_002778_00013,p_002778,2024-05-15T06:39:29Z,2024-05-15T06:55:17Z,948,13,20,2,3.6.0,0
s_p_002778_00014,p_002778,2024-05-15T17:58:49Z,2024-05-15T18:32:25Z,2016,14,20,0,3.8.0,0
s_p_002778_00015,p_002778,2024-05-17T10:26:47Z,2024-05-17T10:57:18Z,1831,15,22,1,3.5.0,0
s_p_002778_00016,p_002778,2024-05-18T07:59:54Z,2024-05-18T08:21:58Z,1324,16,23,0,3.8.0,0
s_p_002778_00017,p_002778,2024-05-18T12:30:21Z,2024-05-18T12:41:25Z,664,17,23,0,3.8.0,0
s_p_002778_00018,p_002778,2024-05-19T12:03:45Z,2024-05-19T12:14:13Z,628,18,24,0,3.6.0,0
s_p_002778_00019,p_002778,2024-05-19T16:48:15Z,2024-05-19T17:21:09Z,1974,19,24,0,3.9.2,0
s_p_002778_00020,p_002778,2024-05-20T09:31:02Z,2024-05-20T09:45:36Z,874,20,25,0,3.5.0,0
s_p_002778_00021,p_002778,2024-05-20T11:53:39Z,2024-05-20T12:04:30Z,651,21,25,0,3.9.2,0
s_p_002778_00022,p_002778,2024-05-20T22:56:50Z,2024-05-20T23:26:48Z,1798,22,25,0,3.4.1,0
s_p_002778_00023,p_002778,2024-05-21T17:14:23Z,2024-05-21T17:25:35Z,672,23,26,0,3.8.0,0
s_p_002778_00024,p_002778,2024-05-21T23:07:10Z,2024-05-21T23:43:16Z,2166,24,26,0,3.6.0,0
s_p_002778_00025,p_002778,2024-05-22T07:41:08Z,2024-05-22T08:09:39Z,1711,25,27,0,3.8.0,0
s_p_002778_00026,p_002778,2024-05-28T08:35:37Z,2024-05-28T09:06:33Z,1856,26,33,6,3.9.2,0
s_p_002778_00027,p_002778,2024-05-28T13:45:47Z,2024-05-28T14:07:58Z,1331,27,33,0,3.9.2,0
s_p_002778_00028,p_002778,2024-05-30T08:25:08Z,2024-05-30T09:00:36Z,2128,28,35,1,3.7.1,0
s_p_002778_00029,p_002778,2024-05-31T18:28:51Z,2024-05-31T19:00:06Z,1875,29,36,1,3.5.0,0
s_p_002778_00030,p_002778,2024-06-01T09:56:28Z,2024-06-01T10:08:12Z,704,30,37,0,3.9.2,0
s_p_002778_00031,p_002778,2024-06-02T11:39:47Z,2024-06-02T11:52:24Z,757,31,38,1,3.8.0,0
s_p_002778_00032,p_002778,2024-06-04T13:42:30Z,2024-06-04T14:17:18Z,2088,32,40,2,3.7.1,0
s_p_002778_00033,p_002778,2024-06-09T17:00:08Z,2024-06-09T17:35:38Z,2130,33,45,5,3.7.1,0
s_p_002778_00034,p_002778,2024-06-09T19:01:02Z,2024-06-09T19:24:30Z,1408,34,45,0,3.9.2,0
s_p_002778_00035,p_002778,2024-06-10T06:33:24Z,2024-06-10T07:12:34Z,2350,35,46,0,3.7.1,0
s_p_002778_00036,p_002778,2024-06-10T11:28:01Z,2024-06-10T11:53:32Z,1531,36,46,0,3.6.0,0
s_p_002778_00037,p_002778,2024-06-10T11:48:48Z,2024-06-10T12:23:38Z,2090,37,46,0,3.7.1,0
s_p_002778_00038,p_002778,2024-06-11T12:12:12Z,2024-06-11T12:25:15Z,783,38,47,0,3.8.0,0
s_p_002778_00039,p_002778,2024-06-12T18:28:07Z,2024-06-12T19:03:42Z,2135,39,48,1,3.5.0,0
s_p_002778_00040,p_002778,2024-06-14T17:17:14Z,2024-06-14T17:32:53Z,939,40,50,1,3.8.0,0
s_p_002778_00041,p_002778,2024-06-14T23:02:03Z,2024-06-14T23:35:02Z,1979,41,50,0,3.9.2,0
s_p_002778_00042,p_002778,2024-06-16T20:32:37Z,2024-06-16T20:59:32Z,1615,42,52,1,3.8.0,0
s_p_002778_00043,p_002778,2024-06-17T20:55:00Z,2024-06-17T21:17:25Z,1345,43,53,0,3.6.0,0
s_p_002778_00044,p_002778,2024-06-18T13:06:40Z,2024-06-18T13:37:16Z,1836,44,54,0,3.5.0,0
s_p_002778_00045,p_002778,2024-06-19T07:51:28Z,2024-06-19T08:29:15Z,2267,45,55,0,3.8.0,0
s_p_002778_00046,p_002778,2024-06-21T12:05:40Z,2024-06-21T12:26:35Z,1255,46,57,2,3.6.0,0
s_p_002778_00047,p_002778,2024-06-21T12:27:13Z,2024-06-21T12:50:36Z,1403,47,57,0,3.6.0,0
s_p_002778_00048,p_002778,2024-06-21T16:10:06Z,2024-06-21T16:27:02Z,1016,48,57,0,3.9.2,0
s_p_002778_00049,p_002778,2024-06-23T20:14:46Z,2024-06-23T20:35:42Z,1256,49,59,2,3.7.1,0
s_p_002778_00050,p_002778,2024-06-26T14:39:04Z,2024-06-26T15:04:04Z,1500,50,62,2,3.7.1,0
s_p_002778_00051,p_002778,2024-06-28T20:06:28Z,2024-06-28T20:24:35Z,1087,51,64,2,3.7.1,0
s_p_002778_00052,p_002778,2024-06-28T22:40:39Z,2024-06-28T23:10:27Z,1788,52,64,0,3.7.1,0
s_p_002778_00053,p_002778,2024-06-30T13:33:19Z,2024-06-30T13:57:42Z,1463,53,66,1,3.6.0,0
s_p_002778_00054,p_002778,2024-06-30T17:00:48Z,2024-06-30T17:15:14Z,866,54,66,0,3.4.1,0
s_p_002778_00055,p_002778,2024-07-03T19:08:40Z,2024-07-03T19:46:18Z,2258,55,69,3,3.9.2,0
s_p_002778_00056,p_002778,2024-07-03T20:51:58Z,2024-07-03T21:26:22Z,2064,56,69,0,3.6.0,0
s_p_002778_00057,p_002778,2024-07-03T23:04:25Z,2024-07-03T23:31:42Z,1637,57,69,0,3.9.2,0
s_p_002778_00058,p_002778,2024-07-04T06:18:26Z,2024-07-04T06:54:29Z,2163,58,70,0,3.6.0,0
s_p_002778_00059,p_002778,2024-07-04T07:07:34Z,2024-07-04T07:26:05Z,1111,59,70,0,3.7.1,0
s_p_002778_00060,p_002778,2024-07-05T12:04:50Z,2024-07-05T12:25:38Z,1248,60,71,1,3.8.0,0
s_p_002778_00061,p_002778,2024-07-06T13:31:23Z,2024-07-06T13:56:23Z,1500,61,72,1,3.7.1,0
s_p_002778_00062,p_002778,2024-07-07T10:39:42Z,2024-07-07T11:17:38Z,2276,62,73,0,3.7.1,0
s_p_002778_00063,p_002778,2024-07-08T07:32:15Z,2024-07-08T07:47:20Z,905,63,74,0,3.8.0,0
s_p_002778_00064,p_002778,2024-07-09T23:06:52Z,2024-07-09T23:36:29Z,1777,64,75,1,3.7.1,0
s_p_002778_00065,p_002778,2024-07-10T11:11:13Z,2024-07-10T11:50:59Z,2386,65,76,0,3.5.0,0
s_p_002778_00066,p_002778,2024-07-10T12:29:50Z,2024-07-10T12:51:09Z,1279,66,76,0,3.7.1,0
s_p_002778_00067,p_002778,2024-07-12T10:27:23Z,2024-07-12T10:41:08Z,825,67,78,1,3.9.2,0
s_p_002778_00068,p_002778,2024-07-13T18:18:49Z,2024-07-13T18:44:01Z,1512,68,79,1,3.7.1,0
s_p_002778_00069,p_002778,2024-07-14T13:40:45Z,2024-07-14T14:16:51Z,2166,69,80,0,3.7.1,0
s_p_002778_00070,p_002778,2024-07-17T21:57:45Z,2024-07-17T22:21:10Z,1405,70,83,3,3.9.2,0
s_p_002778_00071,p_002778,2024-07-19T10:29:06Z,2024-07-19T10:40:26Z,680,71,85,1,3.7.1,0
s_p_002778_00072,p_002778,2024-07-19T15:40:36Z,2024-07-19T16:13:39Z,1983,72,85,0,3.5.0,0
s_p_002778_00073,p_002778,2024-07-21T19:29:56Z,2024-07-21T20:08:46Z,2330,73,87,2,3.9.2,0
s_p_002778_00074,p_002778,2024-07-21T23:11:37Z,2024-07-21T23:38:46Z,1629,74,87,0,3.9.2,0
s_p_002778_00075,p_002778,2024-07-22T06:28:04Z,2024-07-22T06:55:52Z,1668,75,88,0,3.9.2,0
s_p_002778_00076,p_002778,2024-07-22T14:14:06Z,2024-07-22T14:53:41Z,2375,76,88,0,3.5.0,0
